,class,address
27605,3.563,/home/sanchit/Desktop/app/Selfie-dataset/images/1172063_483793495081455_722086605_a.jpg
17865,5.108,/home/sanchit/Desktop/app/Selfie-dataset/images/10249190_731186910274376_1327279874_a.jpg
20279,4.178,/home/sanchit/Desktop/app/Selfie-dataset/images/10254073_616246575133355_1594071466_a.jpg
35816,3.323,/home/sanchit/Desktop/app/Selfie-dataset/images/1538463_609509665793403_380226162_a.jpg
16073,4.334,/home/sanchit/Desktop/app/Selfie-dataset/images/10246199_279118085590967_740484697_a.jpg
19651,4.419,/home/sanchit/Desktop/app/Selfie-dataset/images/10251543_1428532467395355_1077289403_a.jpg
537,3,/home/sanchit/Desktop/app/manual_dataset/2/IMG_20200604_204529.jpg
704,7,/home/sanchit/Desktop/app/menWomen/men/00002264.jpg
5540,4.356,/home/sanchit/Desktop/app/Selfie-dataset/images/10012533_228089490724709_1389227282_a.jpg
12949,3.973,/home/sanchit/Desktop/app/Selfie-dataset/images/10245953_801130459914557_1734304427_a.jpg
2105,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00020620.jpg
46631,3.731,/home/sanchit/Desktop/app/Selfie-dataset/images/b9cd97341f1c11e3825822000ae803d7_6.jpg
772,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00033329.jpg
556,2.876,/home/sanchit/Desktop/app/Selfie-dataset/images/10005229_1470515059832902_43990616_a.jpg
3821,5.156,/home/sanchit/Desktop/app/Selfie-dataset/images/10011293_473628886099287_217990923_a.jpg
20204,3.686,/home/sanchit/Desktop/app/Selfie-dataset/images/10254066_662282507140822_1628024305_a.jpg
45694,4.704,/home/sanchit/Desktop/app/Selfie-dataset/images/928511_1437709609805878_776945021_a.jpg
1231,7,/home/sanchit/Desktop/app/menWomen/men/00002045.jpg
15307,4.857,/home/sanchit/Desktop/app/Selfie-dataset/images/10246137_1422979407956319_1642365046_a.jpg
20429,4.112,/home/sanchit/Desktop/app/Selfie-dataset/images/10254089_1424555344462411_2117897810_a.jpg
2750,5.154,/home/sanchit/Desktop/app/Selfie-dataset/images/10009845_510006012438025_175393369_a.jpg
31010,4.628,/home/sanchit/Desktop/app/Selfie-dataset/images/1515789_232693663603861_1976939775_a.jpg
17,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/40_IPHONE-6S_F.jpeg
44330,3.447,/home/sanchit/Desktop/app/Selfie-dataset/images/927637_289692107861860_1365177566_a.jpg
25290,4.232,/home/sanchit/Desktop/app/Selfie-dataset/images/1170080_243991615787494_1569926241_a.jpg
27053,5.298,/home/sanchit/Desktop/app/Selfie-dataset/images/1171925_445464872251051_1217446297_a.jpg
6626,4.795,/home/sanchit/Desktop/app/Selfie-dataset/images/10013096_263842750456442_1566824675_a.jpg
208,1.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/271_NIKON-D3400-18-55MM_F.JPG
5791,5.1,/home/sanchit/Desktop/app/Selfie-dataset/images/10012587_504884376290673_1438966147_a.jpg
186,3,/home/sanchit/Desktop/app/manual_dataset/3/IMG_20210527_192812_699.jpg
41413,4.248,/home/sanchit/Desktop/app/Selfie-dataset/images/925828_284817025015490_270159741_a.jpg
149,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/188_NIKON-D3400-18-55MM_F.JPG
43912,3.838,/home/sanchit/Desktop/app/Selfie-dataset/images/927270_694821350559620_343681756_a.jpg
85,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00035162.jpg
709,1,/home/sanchit/Desktop/app/manual_dataset/1/Screenshot_2020-11-03-22-01-55-026_com.whatsapp.jpg
203,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00044036.jpg
16510,4.566,/home/sanchit/Desktop/app/Selfie-dataset/images/10249088_1379756595618289_1033504824_a.jpg
33898,3.854,/home/sanchit/Desktop/app/Selfie-dataset/images/1527555_1485404438345730_2001396631_a.jpg
39813,3.419,/home/sanchit/Desktop/app/Selfie-dataset/images/924345_737259352972313_1954651298_a.jpg
19573,5.495,/home/sanchit/Desktop/app/Selfie-dataset/images/10251537_631521076916601_832389388_a.jpg
35278,4.883,/home/sanchit/Desktop/app/Selfie-dataset/images/1530852_619727301435035_608862823_a.jpg
31779,4.604,/home/sanchit/Desktop/app/Selfie-dataset/images/1516000_767975799886721_1761631835_a.jpg
38142,4.809,/home/sanchit/Desktop/app/Selfie-dataset/images/1922129_267693616724620_1981489811_a.jpg
34484,4.233,/home/sanchit/Desktop/app/Selfie-dataset/images/1527751_550987641686439_267237107_a.jpg
24310,4.884,/home/sanchit/Desktop/app/Selfie-dataset/images/10261274_665217523544068_1604726328_a.jpg
36,2.0,/home/sanchit/Desktop/app/blurData/motion_blurred/116_BQ-5512L_M.jpg
40104,3.659,/home/sanchit/Desktop/app/Selfie-dataset/images/924964_504694466319740_1275651458_a.jpg
33268,4.502,/home/sanchit/Desktop/app/Selfie-dataset/images/1516853_317817841704321_1654915802_a.jpg
735,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00002286.jpg
29471,3.925,/home/sanchit/Desktop/app/Selfie-dataset/images/1389877_428462273965426_634394799_a.jpg
39112,5.021,/home/sanchit/Desktop/app/Selfie-dataset/images/1963107_674274395941320_1696620333_a.jpg
18140,4.889,/home/sanchit/Desktop/app/Selfie-dataset/images/10251427_233897736804630_522074071_a.jpg
1206,7,/home/sanchit/Desktop/app/menWomen/men/00000031.jpg
5192,5.033,/home/sanchit/Desktop/app/Selfie-dataset/images/10012458_1436529123254567_774916553_a.jpg
16490,4.186,/home/sanchit/Desktop/app/Selfie-dataset/images/10249086_614033665377946_1074014072_a.jpg
26029,3.949,/home/sanchit/Desktop/app/Selfie-dataset/images/1170967_1534014383491596_101027781_a.jpg
20813,2.455,/home/sanchit/Desktop/app/Selfie-dataset/images/10254127_474001322729181_1498724881_a.jpg
36128,5.595,/home/sanchit/Desktop/app/Selfie-dataset/images/1538608_277339539109138_129049962_a.jpg
231,7,/home/sanchit/Desktop/app/menWomen/men/00000823.png
43865,3.78,/home/sanchit/Desktop/app/Selfie-dataset/images/927267_1435475576690889_1711010001_a.jpg
11373,3.459,/home/sanchit/Desktop/app/Selfie-dataset/images/10175343_1438849643019610_1776003782_a.jpg
18742,4.405,/home/sanchit/Desktop/app/Selfie-dataset/images/10251476_1412124402385488_870265002_a.jpg
30506,2.992,/home/sanchit/Desktop/app/Selfie-dataset/images/1515263_1477977289081614_1790120102_a.jpg
18273,5.028,/home/sanchit/Desktop/app/Selfie-dataset/images/10251437_1422304724687545_861016910_a.jpg
12444,4.213,/home/sanchit/Desktop/app/Selfie-dataset/images/10245913_723202537722612_1693539469_a.jpg
27377,4.978,/home/sanchit/Desktop/app/Selfie-dataset/images/1172003_744946988870291_2123537916_a.jpg
36340,5.184,/home/sanchit/Desktop/app/Selfie-dataset/images/1597173_1407728869498325_1022894730_a.jpg
16732,2.421,/home/sanchit/Desktop/app/Selfie-dataset/images/10249106_1423491717907176_1235458895_a.jpg
13401,3.626,/home/sanchit/Desktop/app/Selfie-dataset/images/10245989_541174892667297_357566670_a.jpg
29833,4.747,/home/sanchit/Desktop/app/Selfie-dataset/images/1515113_493156277452135_983118800_a.jpg
19795,5.002,/home/sanchit/Desktop/app/Selfie-dataset/images/10251552_581118615318282_608041911_a.jpg
1695,5.411,/home/sanchit/Desktop/app/Selfie-dataset/images/10005729_530022243782394_1238138144_a.jpg
9056,5.392,/home/sanchit/Desktop/app/Selfie-dataset/images/10175150_1410077559261110_695714236_a.jpg
17571,4.103,/home/sanchit/Desktop/app/Selfie-dataset/images/10249167_801770346518899_613671850_a.jpg
46297,4.605,/home/sanchit/Desktop/app/Selfie-dataset/images/929285_285260328309842_2062477249_a.jpg
806,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00051204.jpg
711,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00054555.jpg
4507,5.079,/home/sanchit/Desktop/app/Selfie-dataset/images/10011413_789185191091495_635812197_a.jpg
15564,3.467,/home/sanchit/Desktop/app/Selfie-dataset/images/10246156_656271414446242_167679987_a.jpg
24828,5.104,/home/sanchit/Desktop/app/Selfie-dataset/images/1168794_1414187858841385_750413940_a.jpg
43711,3.816,/home/sanchit/Desktop/app/Selfie-dataset/images/927257_272363446275282_927137429_a.jpg
62,2.0,/home/sanchit/Desktop/app/blurData/motion_blurred/14_IPHONE-7_M.jpeg
38790,4.783,/home/sanchit/Desktop/app/Selfie-dataset/images/1941254_1438542069717420_413154878_a.jpg
16571,3.599,/home/sanchit/Desktop/app/Selfie-dataset/images/10249093_635589716515448_1360145881_a.jpg
3694,4.387,/home/sanchit/Desktop/app/Selfie-dataset/images/10011267_272146019626461_2082619306_a.jpg
22117,5.139,/home/sanchit/Desktop/app/Selfie-dataset/images/10254262_1461058677462787_869193121_a.jpg
14585,3.47,/home/sanchit/Desktop/app/Selfie-dataset/images/10246082_473110792789221_1307165906_a.jpg
40441,3.876,/home/sanchit/Desktop/app/Selfie-dataset/images/925222_841308542553374_1643550355_a.jpg
24654,4.598,/home/sanchit/Desktop/app/Selfie-dataset/images/1168718_612301815525243_97877400_a.jpg
2338,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00106769.jpg
475,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20190823-WA0010.jpg
7928,5.189,/home/sanchit/Desktop/app/Selfie-dataset/images/10013311_276029505891903_668430690_a.jpg
30251,4.377,/home/sanchit/Desktop/app/Selfie-dataset/images/1515208_233133653555975_1783002832_a.jpg
3836,3.848,/home/sanchit/Desktop/app/Selfie-dataset/images/10011294_385470928259861_62480616_a.jpg
56,3,/home/sanchit/Desktop/app/manual_dataset/3/IMG_20190321_110926.jpg
8321,4.97,/home/sanchit/Desktop/app/Selfie-dataset/images/10175087_1422355181355957_60824229_a.jpg
20416,5.104,/home/sanchit/Desktop/app/Selfie-dataset/images/10254088_1439557109617342_1271056603_a.jpg
37587,4.738,/home/sanchit/Desktop/app/Selfie-dataset/images/1799581_1408646012738909_1930199988_a.jpg
22742,3.682,/home/sanchit/Desktop/app/Selfie-dataset/images/10254335_1397501823860642_1002593356_a.jpg
47,1.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/255_XIAOMI-REDMI-7_F.jpg
14463,2.81,/home/sanchit/Desktop/app/Selfie-dataset/images/10246072_453060874824717_1975432165_a.jpg
28005,5.301,/home/sanchit/Desktop/app/Selfie-dataset/images/1172164_263771303803750_154000091_a.jpg
22029,4.424,/home/sanchit/Desktop/app/Selfie-dataset/images/10254253_539042076208606_2010988459_a.jpg
20461,5.239,/home/sanchit/Desktop/app/Selfie-dataset/images/10254090_742850242403283_466738406_a.jpg
3752,3.833,/home/sanchit/Desktop/app/Selfie-dataset/images/10011278_637315242989019_1827447479_a.jpg
3255,5.023,/home/sanchit/Desktop/app/Selfie-dataset/images/10011185_275564179285540_1367746504_a.jpg
4029,4.123,/home/sanchit/Desktop/app/Selfie-dataset/images/10011325_767009536651088_1927653666_a.jpg
32822,5.195,/home/sanchit/Desktop/app/Selfie-dataset/images/1516649_765955420089831_1990576971_a.jpg
2922,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00084749.jpg
32561,4.086,/home/sanchit/Desktop/app/Selfie-dataset/images/1516525_608137109272544_235558804_a.jpg
26724,4.726,/home/sanchit/Desktop/app/Selfie-dataset/images/1171680_1490024801225751_109518359_a.jpg
795,7,/home/sanchit/Desktop/app/menWomen/men/00001050.jpg
13019,5.115,/home/sanchit/Desktop/app/Selfie-dataset/images/10245960_222783421251019_1182766129_a.jpg
33152,5.479,/home/sanchit/Desktop/app/Selfie-dataset/images/1516803_558490010914944_1949911699_a.jpg
27609,3.851,/home/sanchit/Desktop/app/Selfie-dataset/images/1172063_773739995971729_329730226_a.jpg
259,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/160_HUAWEI-P20-LITE_F.jpg
40338,5.397,/home/sanchit/Desktop/app/Selfie-dataset/images/925215_299998310149767_1353646601_a.jpg
22299,5.218,/home/sanchit/Desktop/app/Selfie-dataset/images/10254282_703559776352037_561101400_a.jpg
19365,5.08,/home/sanchit/Desktop/app/Selfie-dataset/images/10251522_237483463110263_1721357117_a.jpg
24001,4.523,/home/sanchit/Desktop/app/Selfie-dataset/images/10261221_533556606762660_1433747375_a.jpg
21380,5.421,/home/sanchit/Desktop/app/Selfie-dataset/images/10254186_241038896082156_738142249_a.jpg
138,7,/home/sanchit/Desktop/app/menWomen/women/00002140.jpg
804,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00032052.jpg
13852,5.211,/home/sanchit/Desktop/app/Selfie-dataset/images/10246022_530039077113152_851395706_a.jpg
23203,4.158,/home/sanchit/Desktop/app/Selfie-dataset/images/10261064_1424976094419688_2124768246_a.jpg
45913,3.993,/home/sanchit/Desktop/app/Selfie-dataset/images/929058_1458984651005363_1254976456_a.jpg
17367,3.268,/home/sanchit/Desktop/app/Selfie-dataset/images/10249151_703640466341509_1173859860_a.jpg
447,3,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20190807-WA0045.jpg
34033,4.776,/home/sanchit/Desktop/app/Selfie-dataset/images/1527609_320219788127310_1545123664_a.jpg
6730,4.042,/home/sanchit/Desktop/app/Selfie-dataset/images/10013115_261555840691229_1545114657_a.jpg
14864,5.295,/home/sanchit/Desktop/app/Selfie-dataset/images/10246102_1408470652753921_451327511_a.jpg
26593,3.949,/home/sanchit/Desktop/app/Selfie-dataset/images/1171638_379072278900841_1669688993_a.jpg
34139,5.3,/home/sanchit/Desktop/app/Selfie-dataset/images/1527663_1424921947758448_1255787021_a.jpg
719,1,/home/sanchit/Desktop/app/manual_dataset/1/IMG_20200626_135349.jpg
5184,3.832,/home/sanchit/Desktop/app/Selfie-dataset/images/10012457_286456861519965_342036898_a.jpg
24485,3.949,/home/sanchit/Desktop/app/Selfie-dataset/images/10261307_1478265525721225_1552099882_a.jpg
24521,4.983,/home/sanchit/Desktop/app/Selfie-dataset/images/10261313_227686807429692_1568877735_a.jpg
44016,5.123,/home/sanchit/Desktop/app/Selfie-dataset/images/927614_1385551235058139_575812919_a.jpg
4764,3.703,/home/sanchit/Desktop/app/Selfie-dataset/images/10011465_693548234021448_756496279_a.jpg
12751,3.77,/home/sanchit/Desktop/app/Selfie-dataset/images/10245939_623374041066393_1621002881_a.jpg
37590,4.345,/home/sanchit/Desktop/app/Selfie-dataset/images/1799581_1455874947981383_275758089_a.jpg
21451,5.14,/home/sanchit/Desktop/app/Selfie-dataset/images/10254191_724176377633567_800348130_a.jpg
19233,6.173,/home/sanchit/Desktop/app/Selfie-dataset/images/10251513_264632060383538_1836564862_a.jpg
41902,5.004,/home/sanchit/Desktop/app/Selfie-dataset/images/926158_262157437288645_2055823415_a.jpg
14674,3.212,/home/sanchit/Desktop/app/Selfie-dataset/images/10246088_685644218166237_468000431_a.jpg
19395,4.116,/home/sanchit/Desktop/app/Selfie-dataset/images/10251524_490677064391680_1219261283_a.jpg
43484,3.577,/home/sanchit/Desktop/app/Selfie-dataset/images/927044_442234429212645_339576396_a.jpg
642,1,/home/sanchit/Desktop/app/manual_dataset/1/IMG_20200803_132007.jpg
27677,5.19,/home/sanchit/Desktop/app/Selfie-dataset/images/1172081_642048385868586_737211717_a.jpg
1784,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00062813.jpg
15019,5.06,/home/sanchit/Desktop/app/Selfie-dataset/images/10246114_1395970947348325_1572587815_a.jpg
21853,3.9,/home/sanchit/Desktop/app/Selfie-dataset/images/10254234_1436831099889544_1722278236_a.jpg
34534,4.368,/home/sanchit/Desktop/app/Selfie-dataset/images/1527763_239903652881539_1438183714_a.jpg
30280,3.752,/home/sanchit/Desktop/app/Selfie-dataset/images/1515214_646699375384873_1595292813_a.jpg
936,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00040904.jpg
386,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00088354.jpg
6580,4.313,/home/sanchit/Desktop/app/Selfie-dataset/images/10013086_209740802568259_1737124299_a.jpg
296,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/258_HONOR-10_F.jpg
37771,4.084,/home/sanchit/Desktop/app/Selfie-dataset/images/1799759_429082883894100_1650924822_a.jpg
1209,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00092749.jpg
23500,4.285,/home/sanchit/Desktop/app/Selfie-dataset/images/10261123_238306699687647_2099835040_a.jpg
5235,3.7,/home/sanchit/Desktop/app/Selfie-dataset/images/10012466_443576759119167_17531526_a.jpg
24700,5.213,/home/sanchit/Desktop/app/Selfie-dataset/images/1168742_1393799850842580_1664896797_a.jpg
1510,4.643,/home/sanchit/Desktop/app/Selfie-dataset/images/10005691_460580734072875_1832294062_a.jpg
24345,5.156,/home/sanchit/Desktop/app/Selfie-dataset/images/10261281_673864009325894_1927601064_a.jpg
17970,3.991,/home/sanchit/Desktop/app/Selfie-dataset/images/10251412_773198809358047_1213713444_a.jpg
23651,3.744,/home/sanchit/Desktop/app/Selfie-dataset/images/10261154_280453075457166_985865626_a.jpg
707,7,/home/sanchit/Desktop/app/menWomen/men/00001023.jpg
21392,4.596,/home/sanchit/Desktop/app/Selfie-dataset/images/10254187_287875954702362_1170510621_a.jpg
14529,3.454,/home/sanchit/Desktop/app/Selfie-dataset/images/10246077_267165053461789_523683785_a.jpg
5195,5.019,/home/sanchit/Desktop/app/Selfie-dataset/images/10012458_357368507728179_995393652_a.jpg
706,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00045859.jpg
3517,5.02,/home/sanchit/Desktop/app/Selfie-dataset/images/10011238_1411697609096421_1848134710_a.jpg
38404,4.303,/home/sanchit/Desktop/app/Selfie-dataset/images/1941037_304783759670385_1783778111_a.jpg
12346,3.21,/home/sanchit/Desktop/app/Selfie-dataset/images/10245906_754452374579438_837851747_a.jpg
21191,3.634,/home/sanchit/Desktop/app/Selfie-dataset/images/10254166_291564507665393_867226618_a.jpg
41327,4.492,/home/sanchit/Desktop/app/Selfie-dataset/images/925822_784214478257189_411962115_a.jpg
1349,7,/home/sanchit/Desktop/app/menWomen/men/00001007.JPG
706,7,/home/sanchit/Desktop/app/menWomen/men/00000942.jpg
33720,4.686,/home/sanchit/Desktop/app/Selfie-dataset/images/1517019_618492628218297_880729218_a.jpg
597,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00092739.jpg
29594,3.696,/home/sanchit/Desktop/app/Selfie-dataset/images/1515054_517667508338897_438639990_a.jpg
1832,2.805,/home/sanchit/Desktop/app/Selfie-dataset/images/10009170_500941346677988_9850824_a.jpg
12566,5.024,/home/sanchit/Desktop/app/Selfie-dataset/images/10245923_387895058016396_1653165084_a.jpg
11198,5.27,/home/sanchit/Desktop/app/Selfie-dataset/images/10175328_548267558625249_1731769388_a.jpg
23581,5.003,/home/sanchit/Desktop/app/Selfie-dataset/images/10261140_708054245904799_39602462_a.jpg
1548,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00049301.jpg
6650,4.535,/home/sanchit/Desktop/app/Selfie-dataset/images/10013100_303247059831455_1064719442_a.jpg
1861,7,/home/sanchit/Desktop/app/menWomen/women/00001011.JPG
39547,5.121,/home/sanchit/Desktop/app/Selfie-dataset/images/924325_242610435924596_1326794487_a.jpg
3741,3.696,/home/sanchit/Desktop/app/Selfie-dataset/images/10011277_1419920284933625_1496759521_a.jpg
6654,4.52,/home/sanchit/Desktop/app/Selfie-dataset/images/10013100_644623122273702_1472879967_a.jpg
1089,5.137,/home/sanchit/Desktop/app/Selfie-dataset/images/10005550_282798705229440_388756961_a.jpg
46531,2.811,/home/sanchit/Desktop/app/Selfie-dataset/images/929306_784491544896048_2140353535_a.jpg
3148,5.03,/home/sanchit/Desktop/app/Selfie-dataset/images/10011165_745300178844248_1813097059_a.jpg
35330,3.967,/home/sanchit/Desktop/app/Selfie-dataset/images/1530862_1398342963775892_392113312_a.jpg
21271,5.44,/home/sanchit/Desktop/app/Selfie-dataset/images/10254174_1439191776325286_502810061_a.jpg
282,7,/home/sanchit/Desktop/app/menWomen/men/00000865.jpg
1760,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00027907.jpg
460,2,/home/sanchit/Desktop/app/manual_dataset/2/Screenshot_2021-05-03-20-43-23-789_com.whatsapp.jpg
18714,4.125,/home/sanchit/Desktop/app/Selfie-dataset/images/10251474_1378402019108177_1284089671_a.jpg
18593,4.998,/home/sanchit/Desktop/app/Selfie-dataset/images/10251463_1420681964851576_1605248801_a.jpg
9278,4.592,/home/sanchit/Desktop/app/Selfie-dataset/images/10175170_491941114262412_1627062730_a.jpg
33,7,/home/sanchit/Desktop/app/manual_dataset/5/IMG_20190611_060829.jpg
42078,5.903,/home/sanchit/Desktop/app/Selfie-dataset/images/926170_525333920911350_1482875822_a.jpg
34875,6.018,/home/sanchit/Desktop/app/Selfie-dataset/images/1530701_691921234204431_2115559550_a.jpg
45729,3.903,/home/sanchit/Desktop/app/Selfie-dataset/images/928513_610798649004829_1548690120_a.jpg
19980,3.899,/home/sanchit/Desktop/app/Selfie-dataset/images/10251563_512009278903400_1336277889_a.jpg
16364,4.096,/home/sanchit/Desktop/app/Selfie-dataset/images/10246222_663306703704783_1959447073_a.jpg
29995,4.375,/home/sanchit/Desktop/app/Selfie-dataset/images/1515154_476753945785909_1246321127_a.jpg
34,7,/home/sanchit/Desktop/app/menWomen/men/00001026.jpg
5440,5.288,/home/sanchit/Desktop/app/Selfie-dataset/images/10012515_248197082034077_1278812673_a.jpg
145,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/204_XIAOMI-MI8-SE_F.jpg
35665,4.629,/home/sanchit/Desktop/app/Selfie-dataset/images/1538325_544846605630297_1512945429_a.jpg
10495,4.281,/home/sanchit/Desktop/app/Selfie-dataset/images/10175274_1401687576771528_1429164152_a.jpg
29198,4.552,/home/sanchit/Desktop/app/Selfie-dataset/images/1389018_1408492079420550_361674368_a.jpg
629,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00096040.jpg
40770,4.985,/home/sanchit/Desktop/app/Selfie-dataset/images/925247_530976243689098_1375922537_a.jpg
6062,5.174,/home/sanchit/Desktop/app/Selfie-dataset/images/10012996_786427218035947_241682990_a.jpg
18631,3.83,/home/sanchit/Desktop/app/Selfie-dataset/images/10251466_1409681392631107_498416938_a.jpg
670,7,/home/sanchit/Desktop/app/menWomen/men/00000800.jpg
138,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/312_ASUS-ZENFONE-LIVE-ZB501KL_M.jpg
231,4.474,/home/sanchit/Desktop/app/Selfie-dataset/images/10004245_697482603643117_371935474_a.jpg
42169,4.324,/home/sanchit/Desktop/app/Selfie-dataset/images/926414_486282658163840_1338837047_a.jpg
14466,3.929,/home/sanchit/Desktop/app/Selfie-dataset/images/10246072_538854789566163_1323818320_a.jpg
45104,3.961,/home/sanchit/Desktop/app/Selfie-dataset/images/928231_1407622696175745_1181500677_a.jpg
894,7,/home/sanchit/Desktop/app/menWomen/women/00000261.jpg
1398,6,/home/sanchit/Desktop/app/menWomen/men/00001785.jpg
390,3,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20200210-WA0038.jpg
18885,5.52,/home/sanchit/Desktop/app/Selfie-dataset/images/10251487_586654568108101_1866361276_a.jpg
41114,3.805,/home/sanchit/Desktop/app/Selfie-dataset/images/925470_585795321516950_1199571758_a.jpg
1196,7,/home/sanchit/Desktop/app/menWomen/men/00000979.jpg
966,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00013908.jpg
9755,5.112,/home/sanchit/Desktop/app/Selfie-dataset/images/10175211_735428353164811_1711045639_a.jpg
251,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00030928.jpg
24147,4.739,/home/sanchit/Desktop/app/Selfie-dataset/images/10261246_230072060523919_1641169949_a.jpg
377,3,/home/sanchit/Desktop/app/fashionData/badSamples/img_00059124.jpg
35335,3.754,/home/sanchit/Desktop/app/Selfie-dataset/images/1530862_231154530418620_1962771559_a.jpg
30100,4.012,/home/sanchit/Desktop/app/Selfie-dataset/images/1515178_1404128353192616_1147900017_a.jpg
10006,3.964,/home/sanchit/Desktop/app/Selfie-dataset/images/10175229_619100851517921_993901603_a.jpg
1282,7,/home/sanchit/Desktop/app/menWomen/men/00000047.jpg
262,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20200210-WA0002.jpg
381,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00058413.jpg
122,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/5_XIAOMI-PROCOFONE-F1_F.jpg
3553,5.05,/home/sanchit/Desktop/app/Selfie-dataset/images/10011240_847865261897091_925820261_a.jpg
27606,4.807,/home/sanchit/Desktop/app/Selfie-dataset/images/1172063_640632482675932_252110680_a.jpg
15030,3.441,/home/sanchit/Desktop/app/Selfie-dataset/images/10246115_1434206480164602_1574251146_a.jpg
10850,3.29,/home/sanchit/Desktop/app/Selfie-dataset/images/10175302_510493809051457_1363534072_a.jpg
36074,3.891,/home/sanchit/Desktop/app/Selfie-dataset/images/1538601_629864737100062_1755123612_a.jpg
9701,4.294,/home/sanchit/Desktop/app/Selfie-dataset/images/10175206_472536986180161_51616351_a.jpg
2722,3.49,/home/sanchit/Desktop/app/Selfie-dataset/images/10009824_608997245850317_1465394433_a.jpg
41650,4.341,/home/sanchit/Desktop/app/Selfie-dataset/images/925846_583526765087651_527295707_a.jpg
42042,4.092,/home/sanchit/Desktop/app/Selfie-dataset/images/926167_428477980621580_603251308_a.jpg
38582,3.561,/home/sanchit/Desktop/app/Selfie-dataset/images/1941132_247852215400892_1627327510_a.jpg
5116,4.771,/home/sanchit/Desktop/app/Selfie-dataset/images/10012440_728330057190190_1729007510_a.jpg
20699,5.435,/home/sanchit/Desktop/app/Selfie-dataset/images/10254114_226677280854142_690251450_a.jpg
129,2.0,/home/sanchit/Desktop/app/blurData/motion_blurred/307_HONOR-7X_M.jpg
36567,3.987,/home/sanchit/Desktop/app/Selfie-dataset/images/1660991_484374231663507_705832956_a.jpg
43138,4.304,/home/sanchit/Desktop/app/Selfie-dataset/images/927017_288871604612159_2063176819_a.jpg
5074,4.673,/home/sanchit/Desktop/app/Selfie-dataset/images/10012424_782768261735987_387418956_a.jpg
46662,4.093,/home/sanchit/Desktop/app/Selfie-dataset/images/c4fb3518773111e386531224b657c6a3_6.jpg
29259,4.195,/home/sanchit/Desktop/app/Selfie-dataset/images/1389068_617608264991241_1957402922_a.jpg
15567,4.087,/home/sanchit/Desktop/app/Selfie-dataset/images/10246157_1381994512055887_1124476721_a.jpg
44871,4.922,/home/sanchit/Desktop/app/Selfie-dataset/images/927943_606268036129941_270866235_a.jpg
27058,6.247,/home/sanchit/Desktop/app/Selfie-dataset/images/1171925_558084787623700_797524554_a.jpg
26971,3.69,/home/sanchit/Desktop/app/Selfie-dataset/images/1171776_261659004005115_1440460284_a.jpg
27046,3.23,/home/sanchit/Desktop/app/Selfie-dataset/images/1171920_624139637660101_702844521_a.jpg
2045,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00015316.jpg
33872,5.278,/home/sanchit/Desktop/app/Selfie-dataset/images/1527543_368279666643458_1671895561_a.jpg
17568,4.545,/home/sanchit/Desktop/app/Selfie-dataset/images/10249167_615839035164343_1647591586_a.jpg
12385,4.452,/home/sanchit/Desktop/app/Selfie-dataset/images/10245909_284118948414507_400316470_a.jpg
4889,5.358,/home/sanchit/Desktop/app/Selfie-dataset/images/10011492_1413433758918971_361126604_a.jpg
12995,3.339,/home/sanchit/Desktop/app/Selfie-dataset/images/10245958_287618764696029_1204586815_a.jpg
40994,3.904,/home/sanchit/Desktop/app/Selfie-dataset/images/925460_246774498843042_1803894791_a.jpg
